item_id,source_item_uid,domain,concept,task,group_index,is_repeated_check,rater_id,included_primary,fa,cc,lc,tf,mq,risk,quality5,quality3_science
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_06,True,5,2,4,4,4,2,3.8,3.6666666666666665
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_06,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_06,True,5,4,4,2,2,1,3.4,3.6666666666666665
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_06,True,5,3,4,1,2,1,3.0,3.333333333333333
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_06,True,5,2,4,1,2,1,2.8,3.0
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_06,True,5,4,4,2,1,1,3.2,3.333333333333333
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_06,True,3,5,4,4,5,1,4.2,4.333333333333333
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_06,True,5,3,3,2,3,1,3.2,3.6666666666666665
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_06,True,4,5,5,4,4,1,4.4,4.333333333333333
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_06,True,5,5,4,5,4,1,4.6,4.666666666666667
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_06,True,4,4,4,5,5,1,4.4,4.333333333333333
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_06,True,5,3,3,3,3,1,3.4,3.6666666666666665
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_06,True,5,4,3,4,3,1,3.8,4.0
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_06,True,4,4,3,4,4,1,3.8,4.0
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_06,True,5,4,4,4,3,1,4.0,4.0
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_06,True,5,5,5,5,5,1,5.0,5.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_06,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_06,True,5,5,4,5,4,1,4.6,4.666666666666667
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_06,True,1,5,4,1,4,2,3.0,3.333333333333333
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_06,True,5,4,3,3,3,1,3.6,4.0
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_06,True,1,1,1,1,1,5,1.0,1.0
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_06,True,2,5,5,5,4,3,4.2,3.6666666666666665
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_06,True,5,5,5,4,4,1,4.6,4.666666666666667
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_06,True,5,4,4,4,5,1,4.4,4.666666666666667
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_06,True,4,5,4,2,3,2,3.6,4.0
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_06,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_07,True,5,4,4,4,4,2,4.2,4.333333333333333
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_07,True,5,4,4,4,4,2,4.2,4.333333333333333
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_07,True,5,1,3,1,1,3,2.2,2.333333333333333
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_07,True,5,2,5,5,4,1,4.2,3.6666666666666665
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_07,True,4,4,4,4,4,1,4.0,4.0
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_07,True,4,4,4,4,4,1,4.0,4.0
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_07,True,5,5,4,4,4,1,4.4,4.666666666666667
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_07,True,5,2,5,5,5,1,4.4,4.0
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_07,True,5,1,4,2,4,1,3.2,3.333333333333333
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_07,True,5,1,3,1,2,1,2.4,2.6666666666666665
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_07,True,5,2,4,5,5,2,4.2,4.0
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_07,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_07,True,5,3,4,1,1,1,2.8,3.0
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_07,True,5,3,4,1,1,1,2.8,3.0
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_07,True,5,3,4,1,2,1,3.0,3.333333333333333
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_07,True,5,3,4,1,1,1,2.8,3.0
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_07,True,3,5,4,4,4,1,4.0,4.0
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_07,True,5,3,2,3,3,1,3.2,3.6666666666666665
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_07,True,4,4,4,4,4,1,4.0,4.0
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_07,True,5,5,4,4,5,1,4.6,5.0
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_07,True,5,4,4,4,4,1,4.2,4.333333333333333
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_07,True,5,4,3,3,3,2,3.6,4.0
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_07,True,5,4,3,3,4,1,3.8,4.333333333333333
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_07,True,3,3,4,3,4,1,3.4,3.333333333333333
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_07,True,4,4,5,4,4,1,4.2,4.0
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_07,True,5,5,5,5,5,1,5.0,5.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_07,True,5,5,4,4,5,1,4.6,5.0
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_07,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_07,True,1,5,5,1,4,1,3.2,3.333333333333333
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_07,True,4,4,3,3,3,1,3.4,3.6666666666666665
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_07,True,1,1,1,1,1,5,1.0,1.0
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_07,True,2,4,4,5,3,3,3.6,3.0
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_07,True,5,5,5,4,4,1,4.6,4.666666666666667
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_07,True,5,5,5,5,5,1,5.0,5.0
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_07,True,5,5,4,2,3,3,3.8,4.333333333333333
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_07,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_08,True,5,4,4,5,4,2,4.4,4.333333333333333
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_08,True,5,4,4,5,4,2,4.4,4.333333333333333
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_08,True,5,1,3,1,1,3,2.2,2.333333333333333
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_08,True,5,2,5,5,5,1,4.4,4.0
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_08,True,5,3,5,5,5,1,4.6,4.333333333333333
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_08,True,5,4,4,5,5,1,4.6,4.666666666666667
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_08,True,1,5,5,5,5,1,4.2,3.6666666666666665
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_08,True,5,2,5,4,3,1,3.8,3.333333333333333
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_08,True,5,1,5,2,4,1,3.4,3.333333333333333
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_08,True,5,1,3,1,2,1,2.4,2.6666666666666665
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_08,True,5,2,4,5,5,1,4.2,4.0
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_08,True,5,3,4,1,1,1,2.8,3.0
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_08,True,5,3,4,1,1,1,2.8,3.0
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_08,True,5,2,4,1,1,1,2.6,2.6666666666666665
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_08,True,5,3,4,1,1,1,2.8,3.0
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_08,True,3,5,4,4,4,1,4.0,4.0
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_08,True,5,3,3,2,3,1,3.2,3.6666666666666665
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_08,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_08,True,5,3,3,3,3,1,3.4,3.6666666666666665
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_08,True,5,3,3,4,4,1,3.8,4.0
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_08,True,3,3,3,4,4,1,3.4,3.333333333333333
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_08,True,5,5,5,4,4,1,4.6,4.666666666666667
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_08,True,1,5,5,1,4,1,3.2,3.333333333333333
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_08,True,5,5,3,3,3,1,3.8,4.333333333333333
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_08,True,1,5,5,5,5,5,4.2,3.6666666666666665
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_08,True,2,5,5,5,5,3,4.4,4.0
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_08,True,5,5,5,5,5,4,5.0,5.0
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_08,True,5,5,4,2,3,2,3.8,4.333333333333333
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_08,True,5,5,5,5,5,1,5.0,5.0
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_09,True,5,4,5,5,4,1,4.6,4.333333333333333
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_09,True,5,5,5,4,4,1,4.6,4.666666666666667
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_09,True,5,5,5,4,4,1,4.6,4.666666666666667
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_09,True,5,4,3,5,5,1,4.4,4.666666666666667
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_09,True,5,3,3,4,5,1,4.0,4.333333333333333
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_09,True,5,5,5,5,3,2,4.6,4.333333333333333
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_09,True,5,3,3,5,5,1,4.2,4.333333333333333
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_09,True,4,3,3,4,3,2,3.4,3.333333333333333
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_09,True,5,4,3,5,3,3,4.0,4.0
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_09,True,5,5,4,5,4,2,4.6,4.666666666666667
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_09,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_09,True,5,5,5,5,4,3,4.8,4.666666666666667
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_09,True,5,5,5,5,4,2,4.8,4.666666666666667
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_09,True,3,5,3,5,2,2,3.6,3.333333333333333
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_09,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_09,True,1,1,1,1,1,5,1.0,1.0
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_09,True,5,5,5,5,5,1,5.0,5.0
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_09,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_09,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_09,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_10,True,4,4,2,3,2,3,3.0,3.333333333333333
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_10,True,4,4,2,3,2,3,3.0,3.333333333333333
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_10,True,4,4,4,4,4,4,4.0,4.0
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_10,True,4,3,4,4,3,3,3.6,3.333333333333333
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_10,True,3,2,2,3,3,3,2.6,2.6666666666666665
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_10,True,4,4,4,4,4,4,4.0,4.0
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_10,True,5,4,4,4,4,4,4.2,4.333333333333333
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_10,True,5,5,5,4,4,4,4.6,4.666666666666667
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_10,True,5,5,5,5,5,5,5.0,5.0
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_10,True,4,5,4,4,4,4,4.2,4.333333333333333
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_10,True,5,5,4,5,5,4,4.8,5.0
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_10,True,5,5,5,5,5,5,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_10,True,4,3,4,4,4,4,3.8,3.6666666666666665
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_10,True,4,3,4,4,4,4,3.8,3.6666666666666665
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_10,True,3,3,3,2,2,2,2.6,2.6666666666666665
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_10,True,3,3,3,3,3,3,3.0,3.0
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_10,True,4,4,3,4,4,4,3.8,4.0
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_10,True,3,3,4,3,4,3,3.4,3.333333333333333
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_10,True,3,3,3,3,3,3,3.0,3.0
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_10,True,5,5,5,5,4,3,4.8,4.666666666666667
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_10,True,4,4,5,4,4,4,4.2,4.0
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_10,True,5,4,5,5,4,4,4.6,4.333333333333333
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_10,True,4,4,4,4,3,3,3.8,3.6666666666666665
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_10,True,3,3,3,3,3,2,3.0,3.0
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_10,True,3,3,2,3,3,3,2.8,3.0
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_10,True,3,3,2,3,3,3,2.8,3.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_10,True,4,3,3,3,3,3,3.2,3.333333333333333
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_10,True,4,4,4,4,4,4,4.0,4.0
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_10,True,5,5,5,5,5,5,5.0,5.0
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_10,True,4,3,4,4,3,4,3.6,3.333333333333333
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_10,True,4,4,4,3,3,4,3.6,3.6666666666666665
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_10,True,5,4,5,5,5,5,4.8,4.666666666666667
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_10,True,4,4,4,3,4,4,3.8,4.0
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_10,True,5,4,4,5,5,5,4.6,4.666666666666667
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_10,True,4,5,5,5,4,4,4.6,4.333333333333333
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_10,True,5,3,3,4,4,4,3.8,4.0
ITEM_457,mimo_A_C07,Chemistry,质量守恒,A,1,False,R04_01,True,3,4,4,3,2,2,3.2,3.0
ITEM_727,GLM_A_C07,Chemistry,质量守恒,A,2,False,R04_01,True,3,4,5,4,4,2,4.0,3.6666666666666665
ITEM_098,claude_A_C08,Chemistry,物质微粒观,A,3,False,R04_01,True,4,4,3,4,3,2,3.6,3.6666666666666665
ITEM_728,GLM_A_C08,Chemistry,物质微粒观,A,4,False,R04_01,True,4,5,5,3,4,2,4.2,4.333333333333333
ITEM_189,豆包_A_C09,Chemistry,相变,A,5,False,R04_01,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_459,mimo_A_C09,Chemistry,相变,A,6,False,R04_01,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_010,千问_A_C10,Chemistry,化学反应与物理变化,A,7,False,R04_01,True,4,5,4,4,3,2,4.0,4.0
ITEM_190,豆包_A_C10,Chemistry,化学反应与物理变化,A,8,False,R04_01,True,4,5,4,4,3,2,4.0,4.0
ITEM_281,DEEPSEEK_A_C11,Chemistry,化学键,A,9,False,R04_01,True,4,5,5,4,3,2,4.2,4.0
ITEM_641,GPT_A_C11,Chemistry,化学键,A,10,False,R04_01,True,4,5,5,4,4,2,4.4,4.333333333333333
ITEM_102,claude_A_C12,Chemistry,溶液浓度与稀释,A,11,False,R04_01,True,4,5,5,4,4,2,4.4,4.333333333333333
ITEM_372,Gemini_A_C12,Chemistry,溶液浓度与稀释,A,12,False,R04_01,True,4,5,4,3,4,2,4.0,4.333333333333333
ITEM_217,豆包_B_C07,Chemistry,质量守恒,B,14,False,R04_01,True,4,3,4,3,2,2,3.2,3.0
ITEM_397,Gemini_B_C07,Chemistry,质量守恒,B,15,False,R04_01,True,5,4,3,4,3,1,3.8,4.0
ITEM_308,DEEPSEEK_B_C08,Chemistry,物质微粒观,B,16,False,R04_01,True,4,4,3,4,3,2,3.6,3.6666666666666665
ITEM_758,GLM_B_C08,Chemistry,物质微粒观,B,17,False,R04_01,True,4,3,4,4,2,2,3.4,3.0
ITEM_309,DEEPSEEK_B_C09,Chemistry,相变,B,18,False,R04_01,True,4,3,4,3,2,2,3.2,3.0
ITEM_669,GPT_B_C09,Chemistry,相变,B,19,False,R04_01,True,4,5,4,3,2,2,3.6,3.6666666666666665
ITEM_220,豆包_B_C10,Chemistry,化学反应与物理变化,B,20,False,R04_01,True,5,4,4,3,2,2,3.6,3.6666666666666665
ITEM_400,Gemini_B_C10,Chemistry,化学反应与物理变化,B,21,False,R04_01,True,4,4,4,3,3,2,3.6,3.6666666666666665
ITEM_131,claude_B_C11,Chemistry,化学键,B,22,False,R04_01,True,4,5,2,3,4,2,3.6,4.333333333333333
ITEM_761,GLM_B_C11,Chemistry,化学键,B,23,False,R04_01,True,4,3,1,4,2,2,2.8,3.0
ITEM_132,claude_B_C12,Chemistry,溶液浓度与稀释,B,24,False,R04_01,True,4,2,3,4,3,2,3.2,3.0
ITEM_402,Gemini_B_C12,Chemistry,溶液浓度与稀释,B,25,False,R04_01,True,4,3,4,2,2,2,3.0,3.0
ITEM_517,mimo_C_C07,Chemistry,质量守恒,C,27,False,R04_01,True,4,4,4,4,4,2,4.0,4.0
ITEM_607,KIMI_C_C07,Chemistry,质量守恒,C,28,False,R04_01,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_248,豆包_C_C08,Chemistry,物质微粒观,C,29,False,R04_01,True,4,3,4,3,2,2,3.2,3.0
ITEM_608,KIMI_C_C08,Chemistry,物质微粒观,C,30,False,R04_01,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_069,千问_C_C09,Chemistry,相变,C,31,False,R04_01,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_249,豆包_C_C09,Chemistry,相变,C,32,False,R04_01,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_070,千问_C_C10,Chemistry,化学反应与物理变化,C,33,False,R04_01,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_430,Gemini_C_C10,Chemistry,化学反应与物理变化,C,34,False,R04_01,True,4,4,4,5,3,2,4.0,3.6666666666666665
ITEM_431,Gemini_C_C11,Chemistry,化学键,C,35,False,R04_01,True,4,4,5,4,4,2,4.2,4.0
ITEM_791,GLM_C_C11,Chemistry,化学键,C,36,False,R04_01,True,4,4,5,4,4,2,4.2,4.0
ITEM_522,mimo_C_C12,Chemistry,溶液浓度与稀释,C,37,False,R04_01,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_702,GPT_C_C12,Chemistry,溶液浓度与稀释,C,38,False,R04_01,True,4,4,5,4,3,2,4.0,3.6666666666666665
ITEM_457,mimo_A_C07,Chemistry,质量守恒,A,1,False,R04_02,True,4,5,4,4,3,2,4.0,4.0
ITEM_727,GLM_A_C07,Chemistry,质量守恒,A,2,False,R04_02,True,4,5,4,4,4,2,4.2,4.333333333333333
ITEM_098,claude_A_C08,Chemistry,物质微粒观,A,3,False,R04_02,True,4,5,4,4,5,2,4.4,4.666666666666667
ITEM_728,GLM_A_C08,Chemistry,物质微粒观,A,4,False,R04_02,True,4,4,3,4,5,2,4.0,4.333333333333333
ITEM_189,豆包_A_C09,Chemistry,相变,A,5,False,R04_02,True,4,4,5,4,3,2,4.0,3.6666666666666665
ITEM_459,mimo_A_C09,Chemistry,相变,A,6,False,R04_02,True,4,4,5,4,3,2,4.0,3.6666666666666665
ITEM_010,千问_A_C10,Chemistry,化学反应与物理变化,A,7,False,R04_02,True,4,3,4,4,3,2,3.6,3.333333333333333
ITEM_190,豆包_A_C10,Chemistry,化学反应与物理变化,A,8,False,R04_02,True,4,5,4,4,3,2,4.0,4.0
ITEM_281,DEEPSEEK_A_C11,Chemistry,化学键,A,9,False,R04_02,True,4,4,5,4,3,2,4.0,3.6666666666666665
ITEM_641,GPT_A_C11,Chemistry,化学键,A,10,False,R04_02,True,4,5,4,4,3,2,4.0,4.0
ITEM_102,claude_A_C12,Chemistry,溶液浓度与稀释,A,11,False,R04_02,True,4,5,4,4,3,2,4.0,4.0
ITEM_372,Gemini_A_C12,Chemistry,溶液浓度与稀释,A,12,False,R04_02,True,4,5,4,3,3,2,3.8,4.0
ITEM_217,豆包_B_C07,Chemistry,质量守恒,B,14,False,R04_02,True,4,3,4,3,3,2,3.4,3.333333333333333
ITEM_397,Gemini_B_C07,Chemistry,质量守恒,B,15,False,R04_02,True,4,3,4,3,2,2,3.2,3.0
